user_id,book_id,review_id,rating,review_text,date_added,date_updated,read_at,started_at,n_votes,n_comments
01ec1a320ffded6b2dd47833f2c8e4fb,23492593,448a82d9cb91baf5de53af158d2871f9,4,"3.5-4 stars, interesting idea that had some exciting moments but overall I had a few issues that interfered with my enjoyment of the story. I did like the main characters and the New York setting. The writing is very good but I felt the story completely sugar-coated the jail setting; this is a fairy-tale, romanticized view of prison life. I also felt the ending was unrealistic with respect to Carter dealing with a corporate matter (I don't want to give away any spoilers here.) Most readers would not be bothered by that turn of events but I had a tough time with it. I did really appreciate the development of the characters and the overall story idea. I had high hopes for this book and for that reason I will definitely give the author's next books a try.",Tue May 05 20:58:38 -0700 2015,Mon Jun 15 12:42:31 -0700 2015,Sun Jun 07 00:00:00 -0700 2015,Sun Jun 07 00:00:00 -0700 2015,12,0
01ec1a320ffded6b2dd47833f2c8e4fb,25324885,855b0a3613aff285748cc4a2efa38d2d,5,"WOW!! Another passionate, loving and emotional book from Mara White!! I had the great pleasure of reading an early copy of Maldeamores and I haven't stopped thinking about it. 
 Heed the warnings on this one because Maldeamores is unlike amy book I've read. Belen and Luciano are star-crossed lovers, fiercely in love but forced to deny their true feelings for each other. Like Mara's other books, I felt anxious, emotional, distraught and fascinated by these two characters and their tumultuous journey. The writing is stunning, sharp and incredibly erotic and the characters richly detailed. I was drawn into their world and was stunned by the turn of the events. These two are truly ""lovesick"" and simply cannot live apart from each other. 
 There are some very graphic and steamy scenes in this book, but they fit in with the story and add fuel to the deep emotional bond Belen and Luciano share. If you like to be challenged and thrilled when you read, then Maldeamores is the book for you. It is not an easy story but I loved the rollercoaster ride of emotions! Mara White is a talent to watch and I hope she will keep on writing these complex, sexy stories. 
 ""When the pen falls into our hands, we can't erase the past. 
 All we're allowed is the chance to create a new ending.""",Tue May 05 13:25:31 -0700 2015,Mon Jun 22 15:43:38 -0700 2015,Wed Apr 15 00:00:00 -0700 2015,,13,0
01ec1a320ffded6b2dd47833f2c8e4fb,25326590,93b5aac9e3cbf5b225c5d6ca0902d02a,5,"4.5 stars!! I absolutely love this couple and the alternating POVs were perfection. 
 ""Why do you love me?"" he asks, his voice a whisper in my ear as I close my eyes. 
 ""Because you gave me the fairytale when I didn't believe in them."" 
 I LOVED The Resistance and couldn't wait to read the continuation of Holli and Dalton's story! While the first book in the series gave these two a happy ending, The Reckoning dives into ""real life"" issues, with Holli and Dalton learning how to live in their new roles and deal with her career and his skyrocketing fame as a rock star. 
 This book has a great story, strong characters and very steamy sex. There's also a new character that I loved to hate! Dalton is still dealing with the loss of his best friend and the fact that absolutely nothing that he does is private. His life has become an open book. It is also hard to know who to trust, and combined with Holli's busy schedule, these two have some tough times ahead. 
 ""... every dark day is worth the hundred light ones..."" 
 The Resistance was a total surprise for me and I loved that everything with these characters is not all happiness and light. Holli and Dalton love each other but they both struggle with trust issues, jobs, and the pressures of a long-distance relationship. Dalton might be a famous rock star but Holli also has her own pressures to deal with because of her new logo and brand, which has now become a household name. Add to that the fact that she is now doing photo shoots with a sexy male model and Dalton becomes insanely jealous. 
 Will these two overcome the pressures of their crazy lifestyles? Can Dalton be happy with married life? Relationships involved compromise and sacrifice and I loved how this story played out. The Reckoning is a great story with some angst, great characters and hot sex. Highly recommended for all fans of rockstar romances!!",Wed Apr 22 14:19:10 -0700 2015,Mon Apr 27 22:26:31 -0700 2015,Thu Apr 23 00:00:00 -0700 2015,Wed Apr 22 00:00:00 -0700 2015,15,4
01ec1a320ffded6b2dd47833f2c8e4fb,25373546,b41d1e58651608e04e0347b781d2085f,5,"4.5 - 5 Stars!! Another unexpected and fresh story from CD Reiss. 
 Shuttergirl is a bittersweet, second-chance love story that is at once sweet and poignant and gritty as well. The City of Los Angeles is as much of a main character here as Laine and Michael and adds a dark and gloomy undercurrent to the themes of the book. CD Reiss' City of Angels is not the shiny, glamourous world we might see on TV or in the moves or glossy magazines, but instead is a gloomy city of darkness beneath all the glitter, populated by scores of paparazzi all trying to land their next big payday off of the next big celebrity. 
 This story fascinated me on many different levels. Our hero and heroine Michael and Laine are from different worlds, whose paths crossed for a brief time in high school. She was the scruffy foster child and he was the Golden Boy, the son of Hollywood royalty. She had known incredible pain and suffering in her short life and he was raised in the privilged world of Hollywood. Laine was a tough-as-nails street child who hid a sensitive heart. And now, years later, their paths cross again. Only this time, she is a member of the reviled pack of paparazzi who stalk the every move of Hollywood's golden elite. 
 He looked over his shoulder at me. ""Shuttergirl."" I stepped forward, putting my hands on the railing. ""Is that the only name you know me by?"" ""It's the name I can repeat in company."" 
 Michael has lived his life according to plan and just once, aches to break out of the public persona that has been created for him: 
 My life had been written at birth, a list of opportunities read out loud to the world. Beginning, middle, and end. I had found security in that room to make decisions, yet the safety of limits. Laine had come and folded the paper, creasing my expectations in high school with her life story. Now, with her breath on my shoulder, she folded my life into an airplane and shot it out the window. The writing was the same, but the choices had changed, become wider and yet more limited. I'd gone from fake to real. From painting to sculpture. From acting as if I was living to actually being alive. 
 Laine has lived a hard life and the details of her childhood were heartbreaking. But she is whip-smart and strong and savyy and has made a name for herself as one of the best paparrazi around. But she holds no illusions as to how the paparazzi are thought of. And she doens't think she is good enough for Michael. But he is persistent and lonely and still aches for his first true love. Slowly, Laine allows herself to feel something real and geniuine for this gorgeous movie star, who suprisingly, is actually a very decent guy. 
 ""He was wearing me down, layer by layer, like a heat gun peeling off coats of paint and toxic lead whitewash to the bare wood. 
 I was fascinated by this tale of the darker side of Hollywood stardom and was immediately drawn in by the author's crisp, clean writing style. Shuttergirl is a refreshingly different take on a second-chance love story and I highly recommend this fast-paced, sometimes heartbreaking but always swoony story.",Sat Apr 18 08:57:59 -0700 2015,Sun Aug 09 00:26:47 -0700 2015,Sun May 17 00:00:00 -0700 2015,Thu May 14 00:00:00 -0700 2015,23,0
01ec1a320ffded6b2dd47833f2c8e4fb,25025063,cb0effc68490a3eeac28fd7a4525201b,4,"4.5 Stars!! 
 It is such a pleasure to read anything that Skye Warren writes! Blake and Erin are one of my favorite couples and this epilogue is a sensual, dramatic and very satisfying conclusion to their story. I absolutely love the Beauty series and I am very sad to see this couple's story come to an end. Blake is, just, um, no words - brilliant, brave, broken, strong AND sensitive, all rolled into one HOT Alpha male. The sex scenes in this series are among the hottest I have ever read. Many thanks to the author for providing a copy of this fantastic story. Highly recommended reading.",Thu Apr 16 21:34:16 -0700 2015,Sun May 10 23:21:24 -0700 2015,Mon May 11 07:23:01 -0700 2015,Sun May 10 00:00:00 -0700 2015,5,0
01ec1a320ffded6b2dd47833f2c8e4fb,22609598,b67f8c5b2105c51a8d9f029315273cb5,4,3.5 - 4 stars - full review to come.,Tue Apr 14 22:03:10 -0700 2015,Sun Apr 19 15:51:00 -0700 2015,Sun Apr 19 15:51:00 -0700 2015,Wed Apr 15 00:00:00 -0700 2015,4,0
01ec1a320ffded6b2dd47833f2c8e4fb,23492661,b5cf041ecd20853d23d88e86d9bf05b8,3,"3.5 Stars! 
 Parallel universes? Yes, please! I have always been intrigued with stories about the path not taken. The blurb of MAYBE IN ANOTHER LIFE intrigued me and made me think of one of my favorite movies, Sliding Doors. While this book was not all that I had hoped for, it is nonetheless a well-written, thought-provoking story about the consequences of our actions, fate and destiny. 
 Taylor Jenkins Reid brings a unique and fresh voice to the idea that our soul mates are out there, and that our choices lead us to our own realities. Both parallel stories in this book were engaging, REAL, and very original. The characters are all very relatable and some of their stories more poignant than others. 
 ""I know there may be universes out there where I made different choices and they led me somewhere else, led me to someone else. And my heart breaks for every single version of me that didn't end up with you."" 
 Our heroine Hannah takes two widely divergent paths, as does her best friend Gabby. I did feel an overriding sense of sadness while reading this book, which, happily, was replaced by joy by the end. MAYBE IN ANOTHER LIFE is a very thoughtful and interesting book, which will make you think about your choices in life, and whether fate ever really plays a part in our lives. Is everything all mapped out, occurring anyway no matter what our choices might be? There's lots to chew on here and I will say that I was totally surprised by the ending of this book. 
 I would have like a little more detail about some of the more meaningful events in this book. However, much of this story seems aimed at twenty-somethings who will very much enjoy Hannah's journey. I did feel that some important details were missing, but overall, both the writing and the story were very intriguing and fresh. 
 I read this in one sitting and I will definitely grab the author's other books now. Love, loss, family, friendship, loyalty -- they are all covered here and I think this is the perfect summertime read.",Tue Apr 14 20:44:55 -0700 2015,Sun Jul 12 21:54:59 -0700 2015,Sat Jul 11 00:00:00 -0700 2015,Fri Jul 10 00:00:00 -0700 2015,7,0
01ec1a320ffded6b2dd47833f2c8e4fb,24612008,d2ae697481d6de6cf3bd3a3840a65d39,5,"5 Sexy and Edgy Stars!! 
 ""Even the best of us isn't purely good. And even the worst of us isn't purely evil."" 
 This book is pure PERFECTION. My thought when finishing was, ""Now what do I read?!"" This is one of my top favorite series EVER. I am truly obsessed with this author and this story. Jonah and Vivienne are incredibly written characters, filled with depth and raw emotion. This is a very adult story, dealing with very adult subjects. With that said, these book are among the most highly erotic stories I have ever read. 
 This series is not for everyone, but if you like sexy, edgy, mature stories, then definitely give these books a try. Lilah Pace's writing captivated me and drew me into Jonah and Vivienne's story like very few authors can do. While the subject may seem very taboo, I found these books to be as much an exploration of women's sexuality as they are ""forbidden"" erotic romance. These stories take you on an emotional journey that is sensual, enthralling and addictive, to say the least. 
 BEGGING FOR IT is the conclusion to the series and picks up right where the first book ended. They must be read in order. These two characters are absolutely unforgettable, and I could not really fathom how they were going to make their very unorthodox relationship work. Jonah struggles with his own seemingly-insurmountable dark fantasies, while Vivienne also struggles to come to terms with her own deep-seated fears, as well as her very dysfunctional family. I literally raced through this book, fearful that the author was not going to give these two perfectly damaged souls the conclusion they were worthy of. I felt tremendous empathy for both of these characters and was deeply satisfied with the fantastic conclusion to their stories. I can't say enough about these books. They are thought-provoking, emotional and incredibly readable. 
 ""We don't get better; we don't fix everything that's broken. We just learn how to work around the broken bits. How to do the best we can with what we have, and who we are."" 
 I am completely OBSESSED with this author and cannot wait for whatever books she might have planned for the future. I hope there are more books under the name Lilah Pace - I will read anything she writes! 
 (ARC provided by the publisher in return for an honest review.)",Thu Apr 09 22:08:11 -0700 2015,Sun Sep 13 10:45:35 -0700 2015,Wed Sep 02 00:00:00 -0700 2015,Mon Aug 31 00:00:00 -0700 2015,11,0
01ec1a320ffded6b2dd47833f2c8e4fb,23398817,1eb765ec5f9df62e4bba41e27dd5a21b,5,"WOW!! I don't even know where to begin with this book. Lilah Pace has written an absolutely perfect story, filled with erotic moments, thrills, emotion and a gripping plot. Each and every character is perfectly drawn, richly detailed and essential to the story. I can't say enough about this book and the author stalking has already begun. Who is this Lilah Pace and why has she enthralled me so? 
 Vivienne is an art student at the University of Texas - Austin who has rape fantasies but they are rooted in a traumatic past event, and the many sessions with her therapist bring the story to light and perfectly frame the rest of the book. While some readers might be turned off by this story, I found it to be sexy, dramatic and addictive. She meets Dr. Jonah Marks, a gorgeous, brilliant and enigmatic professor in another department at UT, and through a series of very thrilling events, they begin a series of encounters. Certainly ""relationship"" might be too strong a word for what they do. But I can guarantee that you have never read scenes as hot as the scenes between Jonah and Vivi. 
 ""How did this man with the power to terrify me also become the one person who truly makes me feel safe?"" 
 They do reach a certain level of intimacy which is very beautiful and poignant all at once. Both Jonah and Vivi are richly written characters, very damaged for sure. There is nothing superficial about anything in this book and I was also absolutely entranced by the detail with which the author described the various settings in the book. From Austin to New Orleans, there is a level and richness of detail here that is greatly appreciated by this reader. 
 ""Jonah doesn't know me well enough to know that I'm always ready to protect myself. My guard is always up. Still, I like that he always considers my safety even in the maddened heat of our mutual fever."" 
 I highlighted a zillion passages in this book and I can't possibly include them all here. Asking for It blew me away and is without a doubt one of my top reads of the year. Run, don't walk, to read this book. Don't let the blurb scare you away, there is so much more to this book and I need the next book NOW!!! Congratulations, Lilah Pace, on a magnificent story.",Thu Apr 09 22:08:09 -0700 2015,Sat Jun 06 09:41:10 -0700 2015,Thu Jun 04 00:00:00 -0700 2015,Mon Jun 01 00:00:00 -0700 2015,13,3
01ec1a320ffded6b2dd47833f2c8e4fb,24689758,811227da1521f335677211bd7046143e,5,"This series captivated me and worked its magic on me and I absolutely did not want to see it end!! The Traveling Woman is the second part of a two part series. The Traveling Man is the first book must be read before this one. 
 ""Real life"" has now taken hold of Kes and Aimee and the question becomes, can Kes be truly happy and satisfied living in one place for a long period of time? He is a carnie, it is in his blood, and Aimee realizes that once they have spent time together in her home. These two truly love each other, and neither one wants the other to sacrifice their dreams for the other. 
 ""I'd always thought of him as my personal sun, feeling warmed just by being near him--that hadn't changed. I knew that I was still in love with Kes--that hadn't changed either, but it didn't mean that we were right for each other."" 
 Aimee knows that Kes has the wanderlust in him and that he will never be truly at home in her world. He settles in but grows restless and bored and she knows he is beginning to feel caged in. 
 ""His happiness made me wistful. He was at home here--this was his world. I could see him watching the carnies and performers with a deep longing plain on his face. Kes needed to create magic and he couldn't do it in my world. In my calm, ordered, routine life, Kes was a kingfisher among a flock of pigeons."" 
 This book is filled with beautiful writing, heartbreaking events and relationships that will be broken and healed again. I cannot recommend this brilliant series highly enough! Just when I thought I knew what was going to happen with Aimee and Kes, the author took me on a surprising, breathtaking journey, one which I did not want to end. If you are looking for writing with real depth and substance, then I highly recommend The Traveling Duet. Aimee and Kes will thrill you and entrance you all at the same time. One of my favorite series ever!! 
 Favorite quote: 
 ""What's important is the way you reach out for life -- not whether your home has a ten-acre backyard or wheels and the open road. I've been told that I make magic -- that's what I hold inside."" 
 (ARC provided by the author with thanks)",Sun Apr 05 21:00:57 -0700 2015,Wed Apr 08 07:01:43 -0700 2015,Tue Apr 07 00:00:00 -0700 2015,Sun Apr 05 00:00:00 -0700 2015,6,0
01ec1a320ffded6b2dd47833f2c8e4fb,24425121,4d1def9ece8bb4dc0a5ff0eb85fbb8dc,4,"YAY!! A book about ADULTS, I love it!! Accidental Alpha is Allison and Wade's story. It can definitely be read as a standalone but it is recommended your read A is for Alpha Male, the first book in the series. The prologue punched me in the gut and I couldn't even imagine where this story would go! But the author treats the serious subject with humor, grace and lots of Alpha steam! And Alison, I loved her and all of her insecurities!! 
 ""I'm more wine than grape,"" she declared suddenly, bringing my hands to a stop mid- squeeze. 
 I was thrilled that Wade was there for Allison and he was all man, all the time, and he acted with honesty and truth right up front. I loved the dual POV which kept this book moving along at a really fast pace. I read this in one sitting and really enjoyed it! And Wade, I'd love more heroes just like him! Funny, sexy, protective, he's the whole package. 
 ""Was she wearing a bra? It didn't look like she was wearing a bra. No joke, if I'd ever doubted it before, there was no question now. I was a boob man. An Allison's boobs man. Roll tongue back in mouth. Do it now."" 
 Allison was reluctant to get involved with Wade but hey, she's not immune to the Tim McGraw-lookalike. And his humor and gentleness combined won her over. There's lot of funny scenes and dialogue in this book which balanced out the serious undertones. 
 I'd known he was attractive. God, I'd made a fool of myself the first time I'd noticed just how much so. And arguably, also the second. But this time was different. This time he looked real. He looked like a full- grown man-- far away from old but way the hell past boy. He didn't look like an imitation of Tim McGraw, surrounded by the allure of being a celebrity. He looked like Wade. And he looked dangerously tempting. Ah, crap. 
 Accidental Alpha is an enjoyable, quick read filled with the some fantastic characters. There's sexy times mixed right in with the great dialogue, heavy subject matter and just the right amount of emotion. It looks like the next one to have his own story will be Hunter - after what happens in Accidental Alpha, I'm looking forward to his book!",Sat Apr 04 12:23:38 -0700 2015,Sat Apr 04 12:24:49 -0700 2015,Sat Apr 04 12:24:49 -0700 2015,,6,0
01ec1a320ffded6b2dd47833f2c8e4fb,23346876,cc1c6f0f165c84dc9926cbd86a2bbe1d,4,"loved this book! Sarina Bowen is a new author to me and this is the first book I have read in the Ivy Years Series. It is a standalone but now I am a huge fan so I plan to read the other books in this series. 
 Bella is a strong heroine and Rafe is totally swoon worthy. In this story, he is the virginal one and Bella is the one who enjoys sex and is not afraid to be the bold one. Hpw refreshing! The Shameless Hour is funny, sexy and heartbreaking all at once. Sarina takes some serious themes and incorporates them seamlessly into her story but gives her characters a fantastic HEA. 
 Rafe is a hot soccer player who catches Bella's eye but who is inexperienced with women. He is a hard-working student from a close-knit family, quite the opposite of Bella. He is a wonderful character who is honest, trustworthy and gorgeous. But he doesn't just want a one-night stand with Bella. 
 ""Bella's enthusiasm had obliterated all of my caution. She wanted me. And I could no longer think of any reason why I couldn't have this."" 
 Bella is a surprisingly strong and funny heroine who is not afraid to be herself and is unapologetic about her sexuality. She is funny and sexy and I absolutely loved her! Sarina Bowen writes a memorable female character who has grit, backbone and smarts. She is wildly attracted to Rafe but refuses to have a relationship with him because, well, she just doesn't do relationships. But Rafe is persistent and these two build a solid friendship along with their very explosive chemistry. Will Rafe convince Bella that he is worth the risk? Will Bella be able to overcome the reputation that seems to follow her around school? Read The Shameless Hour, you will love the funny dialogue, great story and strong characters that Sarina Bowen has created. 
 ""All good things are risky""... 
 I already miss Rafe and Bella! And now I must read the other books in The Ivy Years because I need more of these stories! 
 (ARC provided by the author with thanks.)",Tue Mar 31 23:05:13 -0700 2015,Sat May 02 00:13:02 -0700 2015,Fri May 01 00:00:00 -0700 2015,Fri May 01 00:00:00 -0700 2015,10,2
01ec1a320ffded6b2dd47833f2c8e4fb,25564665,1978d7b1f2c82e26eb100274bed2da33,4,"4.5 Stars!! John Logan. *sigh* Absolutely adored this book!! 
 The Deal was a total surprise for me and was one of my favorite books of 2015 so far. It was fresh, sexy, smart and funny and I was soooo excited when I heard Elle Kennedy was writing a story about John Logan! I have been immersed in college romances lately, and The Mistake is now another one of my favorites in this genre. 
 Sure, not every college or college experience is like the setting of this story, but I adored the characters and their friends (well, excerpt for one) and their struggles to find themselves in what to me is also a great coming of age story. 
 John Logan is absolutely Book Boyfriend material! Swoon!! I fell in love with him as he tried to win Grace over. Ms. Kennedy's writing style is sexy, fast-paced, heartwarming and very funny, and this book was like unwrapping a delicious treat. I loved reading about the characters' backstories and loved the fabulous ending to this book. 
 The Mistake was a flirty, steamy and fast read and I am now an even bigger fan of Elle Kennedy's writing. I loved this book and I think everyone at some point in their life has experienced some if not all of the emotions that these characters experienced. The Mistake is another winner from Elle Kennedy! 
 Favorite quote (and I had many!!): 
 ""We're the Lorris crime syndicate."" 
 I'm dumbfounded. 
 Oh my God. 
 Lorris? As in Logan and Morris? They fucking Brangelina'd themselves? 
 (ARC provided by the author with thanks.)",Mon Mar 30 20:16:35 -0700 2015,Sun Nov 15 07:08:24 -0800 2015,Wed Apr 29 00:00:00 -0700 2015,Sun Apr 19 00:00:00 -0700 2015,8,0
01ec1a320ffded6b2dd47833f2c8e4fb,25154113,9e8a7bf1155767789cef7df5045c679d,4,"Well this is a book that has some controversy surrounding it, of which I was blissfully unaware until I read a warning that came with this ARC. There are lots of reviewers who refuse to read this book, and that's fine. But based on its merits, I enjoyed this MM romance that comes with a healthy dose of sarcasm. 
 Black Balled is a fairly quick read and is a parody of the indie book world, pairing a snarky book reviewer with tons of anxieties with an author who has tons of anger issues. The authors did a great job at the dual POV and really, when you peel away the layers of sarcasm and humor, the story is about finding yourself. 
 ""Larson knows who he is and he makes no excuses or apologies for it. He wears his flaws just as proudly as he does his attributes, for all to see, and for everyone to accept or reject-as the case may be because it makes no difference to him. He is comfortable in his own skin. That is probably because Larson is genuine. He doesn't wear layers of facades that need to be ripped away in order to find his inner soul; or his truth. He just puts it all out there without reservation. 
 Not like me."" 
 There is lots and lots of white-hot sex in this book and tons of great banter. If you go into Black Balled knowing it has a very different storyline, and that both characters have a wicked sense of humor, then you'll love this book!",Wed Mar 25 06:59:55 -0700 2015,Wed May 20 06:24:36 -0700 2015,Tue May 19 00:00:00 -0700 2015,,9,0
01ec1a320ffded6b2dd47833f2c8e4fb,25151764,c5262ed31158eb3f8ac48debc2a93235,4,"I love Chelle Bliss and was so excited to read her newest series! If you've read Men of Inked, then you will fall head over heels in love with Morgan (NICE NAME!!) DeLuca, a Gallo cousin and Alpha male extraordinaire. He is just out of the Army and looking for direction in life when he gets an offer from his Florida cousins to join the ALFA PI agency. He picks up and leaves Chicago and his meddling mother to start over again with a new job. 
 I loved how the Gallo family is woven into this story. If you haven't read Chelle's Men of Ink series, you are missing out! They are filled with love, big families, snappy banter and lots and lots of mind-blowing sexy times. Get right on that! 
 Sinful Intent is a fast-paced, steamy story involving Morgan's first job, investigating and protecting his first client, Race True, from harassing and threatening emails that have escalated. She is being blackmailed and he must find her tormenter. She is a buttoned-up, straight-laced corporate type, sexy but basically married to her job and she needs someone like Morgan in her life to add the spontaneity she has been sorely missing out on. 
 Chelle's books are steamy, entertaining and have some of the most creative sex scenes I have ever read. Morgan is just, WOW. Race and Morgan together are just explosive. I liked the suspense and mystery along with the funny moments sprinkled throughout the book. I really enjoyed this book. It is overall a very enjoyable, sexy story and a great start to a new series by one of my favorite authors. 
 Favorite Quotes: 
 ""We all have scars. Some we can see and others we can't. Wear those with pride."" 
 ""In all honesty, I hadn't saved Race True. She'd saved me. Giving me a life full of love and everything I'd always needed but never knew I'd wanted."" 
 (ARC provided by the author in return for an honest review.)",Mon Mar 23 12:37:26 -0700 2015,Sun Jul 19 09:19:42 -0700 2015,Sun Jul 19 10:47:42 -0700 2015,Fri Jul 17 00:00:00 -0700 2015,5,0
01ec1a320ffded6b2dd47833f2c8e4fb,24806344,c761a50a6105020f00573b6352380526,4,"4.5 Stars!! 
 Andi is a feisty race car mechanic, working in a man's world but holding her own with everyone with her sharp sense of humor, that is, until she meets Carrick Ryan. He is everything she has stayed away from her whole life, gorgeous, sexy, a player, and worst of all, a race car driver. 
 ""How can I hate and love this sport in equal measure?"" 
 For reason of her own, Andi refuses to become involved with race car drivers, and to make matters more complicated, Carrick is her BOSS! She has seen the evidence of his past affairs on his team and holds back her true feelings. But Carrick does't give up and their chemistry is undeniable. 
 ""You do distract me. You're a bad. . . bad distraction, Andressa."" He runs his tongue up my neck to my ear. He nips my earlobe with his teeth, making me shiver. ""I'm bad, huh?"" ""Mmhmm. . .you're really, really bad."" 
 What could have been a predictable, formulaic story turns into a sexy, hot, very readable book that I devoured in almost one sitting. Carrick - WOW!! Loved him. And I loved how the author made her heroine actually have a backbone, a sense of humor and smarts in addition to her beauty and talent with cars. A female mechanic? I love it! Revved is why I read contemporary romance, it is hot, has lots of humor and great supporting characters in addition to the wonderful story and exotic locales. And Carrick and Andi almost burn right through the pages! I love Samantha Towle's writing and I highly recommend REVVED for all fans of hot Alphas and feisty heroines.",Mon Mar 23 05:29:06 -0700 2015,Fri Mar 27 07:23:12 -0700 2015,Fri Mar 27 14:27:13 -0700 2015,Thu Mar 26 00:00:00 -0700 2015,8,2
01ec1a320ffded6b2dd47833f2c8e4fb,25143630,4453724aade555f60c6604d5ecf9a948,5,Great end to a fantastic series!! Full review come.,Fri Mar 20 15:25:43 -0700 2015,Sun Apr 19 12:36:42 -0700 2015,Sun Apr 19 14:43:33 -0700 2015,Sun Mar 22 00:00:00 -0700 2015,5,2
01ec1a320ffded6b2dd47833f2c8e4fb,18002681,db5f12dde5934a062a368646d9c32a0f,4,"4.5 Stars!! 
 Ella Frank has written another sexy, gripping and character-driven book with TRUST! Are you new to the M/M genre? Then I highly recommend this series because the story is really about two people loving each other and fighting the same battles with family, work and external forces as everyone else. Oh, and there's some super-steamy sexy times to thrill you as well!! 
 Logan and Tate have both changed and grown in this fantastic series. 
 ""His motto of ""try, take, and top"" had changed. Oh, he'd tried Tate all right, and they'd both done a helluva lot of taking, but for once in his life, Logan didn't feel the desire to win. He didn't need to come out on top. What he wanted was Tate's trust--his absolute trust."" 
 Logan and Tate have made great strides in their relationship but Tate is still holding back. He and Logan are in love, yes, but is that always enough to sustain a long, happy and healthy relationship? Ella Tate's wonderful writing style kept the story flowing until the end, and there are some dramatic surprises in store for our gorgeous heroes which kept my heart racing until the very end! 
 Once the calm after the storm had settled, Logan moved up his body, and Tate wrapped his arms around him. As they both lay there, in the silence of the room, neither one of them said a word-- because, really, there was nothing to add to such perfection. 
 I highly recommend this series to all fans of contemporary romance. The story is enthralling and the characters memorable. And I absolutely adored the wonderful and satisfying ending for the sexy Logan and Tate. 
 ""No,"" Logan finally said, and Tate felt his heart sink. ""I'll never see you that way again. Because before this, I didn't know you were essential for me to feel alive.""",Wed Mar 18 17:01:32 -0700 2015,Wed May 13 07:33:24 -0700 2015,Sun May 10 00:00:00 -0700 2015,Sun May 10 00:00:00 -0700 2015,11,2
01ec1a320ffded6b2dd47833f2c8e4fb,24700453,cd137ad3b75d54bdbcc8e51f98d29e1a,5,"""I kept my eyes closed. I couldn't bear for him to see what mine must look like. Desperate. Yearning. Drowning in agony."" 
 Yearning and desperation. Two feelings perfectly conveyed by the author in Deep Blue Eternity. I can't stop thinking about this book! A beautifully written, haunting story of two very lost souls, Natasha Boyd also injects some much-needed humor and a whole lot of sexy into this magnificent book. 
 Livvy has run away to her grandmother's old island cottage and is quite shocked to find a caretaker named Tom living there. They begin a tentative and uneasy living situation but of course there is much more than meets the eye here. They are both frightened in their own way, both trying to escape brutal and heartbreaking pasts off the coast of South Carolina. Both are harbouring some very, very sad secrets and both are seeking healing, maybe in each others' arms. But Tom pushes Livvy away, she is very young and he cannot tell her why he is keeping her at a distance. 
 ""I mean, I thought we had a... a friendship or something, and I don't understand what I've done wrong."" Addressing it made a weird emotional bubble grow in my chest, and my eyes started to sting. 
 Livvy tries to begin a new life by finding a job at a local cafe and befriending the residents. But Tom battles his true feelings for her and settles on a friendship, as well as protecting her from the local bad boys. 
 ""Lifting my arms tentatively, I slid them around his waist. I thought I felt him shudder. His muscles were bunched tight, or he was tense. I didn't know. He was hugging me. I could hug him back, right?"" 
 This book tackles some highly sensitive subjects which are handled with great care and sensitivity by Ms. Boyd. This is a moody, sexy, very emotional story that is perfectly written and entrancing. Do not miss Deep Blue Eternity! It is one of my favorite reads so far this year.",Sun Mar 15 23:11:17 -0700 2015,Sat Mar 28 10:11:04 -0700 2015,Sat Mar 21 00:00:00 -0700 2015,Sun Mar 15 00:00:00 -0700 2015,10,0
01ec1a320ffded6b2dd47833f2c8e4fb,26762222,7ac0afd877975addfa1ed9fc6d6afe40,5,"4.5 Emotionally Stunning Stars!! 
 ""He was my truth. Even if that made me a sinner."" 
 I expect nothing less than total perfection from Penelope Ward and she delivers another very sexy, very emotionally satisfying story with Sins of Sevin. This book is the perfect cure for any kind of book slump you might be in. The characters are all richly written, the story is very different and creative, and the emotions this book inspires will have you wishing you there was more to this story. I did not want it to end! 
 Sins of Sevin, told in alternating POV's, is about a fundamentally Christian household where the daughters must be courted before marriage by a man who has been chosen by the family. No kissing, no touching no NOTHING before marriage. The problem is, that Sevin is promised to a girl he does not love. His heart belongs to another. There are many factors at play here as to why he cannot be with the one he loves, his true soul mate, and these obstacles only make Sevin to be an even stronger, heartbreaking hero than is already is. 
 ""You can't choose love. It chooses you, and once that happens, it doesn't let you go. You can pretend it's not there but when you try, it only fights harder...louder...until you finally get the message and give in."" 
 I do not read many other ""taboo"" romance books other than Penelope Ward. She is the Queen, bar none, of the forbidden romance genre. Sins of Sevin is another fantastic forbidden romance with a hero that I fell in love with from the first page. This book is filled with lots of anguish, emotion and plenty of guilt on the part of both main characters but the writing in this book flows so beautifully that even the most cynical reader with fall in love with Sevin (and MAYBE Evangeline!). 
 Ms. Ward's story spans several years in time, which adds to the richness of the story. I honestly could not tell where this story was going end up, and the ending truly did surprise me. And please, have plenty of tissues handy for the Epilogue to this beautifully sexy and very loving book. 
 ""I have so much love inside of me that's all yours, and it's been trapped inside. I need to give it to you, because holding it in is killing me. I know your heart belongs to me. But I'm selfish. I want all of you. I want you."" 
 Sevin and Evangeline are far from perfect. Both make choices that I did not agree with. But I absolutely fell in love with Sevin and with this story. Do not miss it. Sins of Sevin is a must-read! 
 (ARC provided by the author in return for an honest review.)",Fri Mar 13 10:03:32 -0700 2015,Sat Sep 26 10:11:08 -0700 2015,Sat Sep 19 00:00:00 -0700 2015,Tue Sep 15 00:00:00 -0700 2015,16,2
