user_id,avg_rating,rating_variance,review_count,avg_review_length,avg_sentiment,sentiment_variance,cluster,archetype,dominant_value
4wRC2RIspOc_Oxr-sAo7SA,3.235294117647059,0.970142500145332,17,450.7058823529412,0.1479493578317108,0.1468089091370818,3,Emotional Storyteller,ambience
4xfnYMwSHPoPcX_qUORIOg,3.892857142857143,0.9164862737363229,28,514.6071428571429,0.2943004601247865,0.1526808169192873,3,Emotional Storyteller,ambience
54-9e0S8JkMC4OZDPIdHgw,3.6538461538461537,1.2310095919141393,26,591.5384615384615,0.1628850566373746,0.1476026886693603,3,Emotional Storyteller,ambience
5Dx195Sp4xN8VqYOr7I62w,3.6,1.404075700034927,15,753.4666666666667,0.268233575014783,0.2205130222476892,1,Reactive Reviewer,
5iyWHRIE-WM2hqc0-lWlLQ,4.625,0.906962317387713,32,836.46875,0.2832814490548813,0.1516903626834543,3,Emotional Storyteller,ambience
5nbkwkrTYbQhubYahtFCxQ,4.315789473684211,0.4775669329409192,19,370.9473684210527,0.2975834709446082,0.1149366566752481,0,Warm Optimist,
6-0FuiHh5SBgnbK_YduupQ,3.630434782608696,1.271197085028717,46,464.4782608695652,0.2289410254169571,0.1971434614478602,3,Emotional Storyteller,ambience
6C_38muP-rFWDZKRaxnUqQ,3.2666666666666666,1.4840144374549435,30,433.1,0.1801392031104175,0.2323139535886194,2,Harsh Critic,service_quality
6doTbxezu523ukFdWYY--Q,3.0434782608695654,1.6645572949412983,23,742.5652173913044,0.1284211900504602,0.1913725079056373,2,Harsh Critic,service_quality
847yXfT8yOfNg8e5KDNEbQ,3.421052631578948,1.5024346712987118,19,431.5263157894737,0.1496264070620273,0.2436047462848327,2,Harsh Critic,service_quality
8ib44rbZyBmLEUvQnUzb0w,3.351351351351352,1.3787316275841723,37,376.2162162162162,0.3003136707011623,0.2277120611840318,1,Reactive Reviewer,
8tOg0lw1iYxOGJ7lIPgu0A,4.647058823529412,0.701888209634219,17,317.05882352941177,0.3853215111802296,0.1897788802970575,0,Warm Optimist,
9VdyNBdQbaZTrFDmD49e7A,3.736842105263158,1.0975784083941789,19,2119.368421052632,0.1815773187554194,0.1172998091178361,4,Deep Experience Analyst,
9VmRAGrRt_y-5XstJVJO7g,2.526315789473684,1.6454793645565071,19,308.10526315789474,0.0696994379889116,0.2540977515288909,2,Harsh Critic,service_quality
9gSuVhKyOx3Qn4oI6EQMaA,3.48,0.8717797887081347,25,452.76,0.1717906199499649,0.2137388782850676,3,Emotional Storyteller,ambience
APNCUvK4nEEt3p9SYIp7Pw,4.27027027027027,0.96173017261856,37,783.2432432432432,0.2664289044811452,0.1657376612739162,3,Emotional Storyteller,ambience
AX77orc7Yron8Kb8xTZLmQ,3.926829268292683,1.0097089655549023,41,959.6341463414634,0.2833892471900882,0.1318080401950274,3,Emotional Storyteller,ambience
Af1Z4hO-Jif083b5V-SJFA,4.3478260869565215,0.6472807211834836,23,417.5652173913044,0.3453241142915056,0.1682679409622794,0,Warm Optimist,
B3o-d34B7mFEzbc8pWWW5Q,3.145833333333333,1.3206958728838685,48,258.4583333333333,0.1306740163995998,0.2757541884912288,2,Harsh Critic,service_quality
Bezh6tDmCrL0-SnsV6CneA,4.0,0.6172133998483676,22,1221.1818181818182,0.1893921344545877,0.1053596998275458,4,Deep Experience Analyst,
C5SZP7PSXx86tRe5bXulsw,4.266666666666667,0.8837151016885366,15,467.3333333333333,0.2334840955503236,0.1455356565201614,3,Emotional Storyteller,ambience
CC2A0iPGQlRAC9iig5D6Pw,2.88,1.201388086062673,25,188.32,0.2086581048581048,0.2722459199643214,2,Harsh Critic,service_quality
CDh82JL-0-pZ_MedykEV_A,4.481481481481482,1.2206672314879636,27,250.44444444444449,0.3050592922564648,0.2144236364601666,0,Warm Optimist,
CONgXa5bkxl2wHzw1WEE4A,3.896551724137931,0.939027901084296,29,257.17241379310343,0.2689543532196353,0.2299036374718525,1,Reactive Reviewer,
CrGpKBx77VoAr4SbSQf9Lw,3.526315789473684,1.3067525929498998,19,412.5263157894737,0.2279727886635781,0.2157337259740279,1,Reactive Reviewer,
CsBCxUumiMviu7uhRD5wRg,3.5,0.5163977794943222,16,333.75,0.2886772992632367,0.1694582253200044,0,Warm Optimist,
D1PjyzlSaA3tXRrADZCi_g,4.478260869565218,0.8458220969937152,23,412.7826086956522,0.3186092332502023,0.1068704155765592,0,Warm Optimist,
DOBkkhx_iS0gWh0glk9pqw,3.3181818181818183,1.0861186305619106,22,642.9090909090909,0.1928608636640127,0.2031884484136234,2,Harsh Critic,service_quality
Do8oscF3LjCl-_pXrmgLXA,4.041666666666667,0.954584665735822,24,2228.4166666666665,0.1787265499035473,0.0668959913058782,4,Deep Experience Analyst,
DukuST_MiL27GGUvWaYQGg,3.2195121951219514,1.6957622935121424,41,493.2682926829268,0.2261046493378258,0.2339434617926147,2,Harsh Critic,service_quality
Dv7W4E4utoNL6hAAY-1WeA,3.235294117647059,0.7524469885568253,17,1085.6470588235295,0.1736155641904202,0.1260062872579008,3,Emotional Storyteller,ambience
E1ea7f0Tnekn0F3nZJUoEQ,3.8947368421052633,1.4867838833500564,19,395.2631578947368,0.2624693725914168,0.2284738700524238,1,Reactive Reviewer,
E8UzMISZM1sq4EHQHn3g3Q,4.705882352941177,0.9851843661437778,17,345.11764705882354,0.2940551332606959,0.156002051061313,0,Warm Optimist,
E92DTiwPDQFkn5Fkpg72gg,3.375,1.5438048235879214,16,447.9375,0.1137358492202242,0.2833409429288861,2,Harsh Critic,service_quality
EKp_KaxLz7kUJ0xba5Wvjg,4.708333333333333,0.5819385554072728,48,383.2291666666667,0.3140777359957851,0.14208210133359,0,Warm Optimist,
Eb8p_6274pnNXqG8I65tmA,3.466666666666667,1.125462867742275,15,262.8666666666667,0.2761422934704184,0.2082711774925165,1,Reactive Reviewer,
ElN0bVArCpXS0jvvqMc5vQ,3.44,1.5297058540778354,25,1106.04,0.1235196116404849,0.1543055768107109,2,Harsh Critic,service_quality
F3m5hN8ph9Yti9kU_YCc5A,3.866666666666666,0.833809387832792,15,891.8666666666667,0.2064379235658477,0.1463900353113602,3,Emotional Storyteller,ambience
FAglQiRDGCRaVsuMkwifQQ,3.7777777777777777,0.8473185457363234,27,1577.5185185185185,0.1973755420722731,0.1114026163269204,4,Deep Experience Analyst,
FDNFzcsE2WI3Qd2UEjGp6A,4.435897435897436,0.7878976621655148,39,544.1538461538462,0.2028396367448773,0.1238535305349394,3,Emotional Storyteller,ambience
FGxqIgtWft0oatKbuvvKnw,4.777777777777778,0.9428090415820634,18,238.0555555555556,0.3566125624632569,0.2875430099421219,0,Warm Optimist,
FTaNwFkvoHOX8DkGya7NKQ,4.875,0.5000000000000001,16,367.1875,0.3287138042802105,0.2388613620017451,0,Warm Optimist,
FnQvnUkRopiaz9lcmz0Jew,4.0,1.3627702877384935,15,362.9333333333333,0.2044327660104445,0.2512843726093802,1,Reactive Reviewer,
GMXl9-YviSIFq7VS-NmSOw,4.066666666666666,0.9611501047232548,15,729.8666666666667,0.3398418524038595,0.1690293957594531,0,Warm Optimist,
Gcxm0XlnMIW0sUwiYgo4dA,4.3125,0.704154339142587,16,288.3125,0.362560485247574,0.1446639292080203,0,Warm Optimist,
GdFOEbcrJcoV11nP4ObzKg,4.545454545454546,0.8004327833694974,22,442.7272727272728,0.3463878276883791,0.2112146139886417,0,Warm Optimist,
Gy1UDGNUZLuZJAVBArjWnw,4.0,1.1952286093343936,15,892.4,0.1866591316990412,0.1305700229691087,3,Emotional Storyteller,ambience
H70qlEfrariOPsMeFo5-pA,2.85,1.7554426642213128,20,574.5,0.1222283061876184,0.2879183952717932,2,Harsh Critic,service_quality
HNyPFluvz2o7BGq0_LvWwQ,4.678571428571429,0.6118321864193027,28,679.3928571428571,0.3548979581222856,0.1476987930745173,0,Warm Optimist,
Hq_iRg_7i-nl_LFuGrv6Kg,4.0,0.7947194142390261,20,1266.3,0.1821472977654871,0.1128740615267324,4,Deep Experience Analyst,
HuEYEdWM1qMMyNHSTju5jw,2.7058823529411766,1.2631659571466125,17,1066.470588235294,0.152014511946727,0.1590579944702725,2,Harsh Critic,service_quality
HuKGO4F8u0mZKtHZK8N9IQ,4.0588235294117645,1.0880365478290537,17,449.2941176470589,0.3718126827404051,0.1567189434104336,0,Warm Optimist,
HvHR1rLqRvEzXYoyY6cxsg,4.527777777777778,0.8446845940894527,36,722.8055555555555,0.3139159362468884,0.1549182425974627,0,Warm Optimist,
HvtXvzLjiwNrW1q38EW0UQ,3.813953488372093,1.6367187551621218,43,270.4418604651163,0.2194786343707552,0.31317035763268,1,Reactive Reviewer,
I3ywvvRizXINMzOXdYaozw,3.2666666666666666,0.9611501047232548,15,504.6,0.1586355867565018,0.2020860506478937,2,Harsh Critic,service_quality
I6x-ZBHeCNlMnmtfUVf5lg,5.0,0.0,24,176.20833333333334,0.510412037037037,0.1586678294967019,0,Warm Optimist,
IaygbbuFy-GI4-JBHr56Lw,3.923076923076923,0.8448941672459066,26,951.8076923076924,0.1865989989431128,0.1195820213021313,3,Emotional Storyteller,ambience
IguBQce2WAOMtIK2cvn5Xw,4.387096774193548,1.115867953802143,31,363.5161290322581,0.3435425247355691,0.1974327128190174,0,Warm Optimist,
Ih30H32YlBC1u5O6i6ub1Q,3.565217391304348,1.7274807447031526,23,292.0434782608696,0.2867303485815714,0.3332835437477378,1,Reactive Reviewer,
Ihc0M84Aruh1me8sbz-LvA,4.8,0.560611910581388,15,451.0,0.2798410919554302,0.1248043064691222,0,Warm Optimist,
IpeSqOxiKCzXyApQmPJTIQ,3.9318181818181817,1.283123501328587,44,606.9090909090909,0.2617510105041473,0.2054104260373295,3,Emotional Storyteller,ambience
Iy7gBdaaM291508wqoqzVw,3.951219512195122,0.8352011587694048,41,683.6585365853658,0.241370711409402,0.1494852915903579,3,Emotional Storyteller,ambience
IyLBcbpdOP-MjBeDSzdjEw,3.042553191489361,1.3824591637731878,47,522.5106382978723,0.1611178088950713,0.1592533474465237,2,Harsh Critic,service_quality
JG7K63TT0sEHWrDNzVo8Cg,3.466666666666667,1.4074631010979937,15,851.2666666666667,0.202065247357861,0.1143309517030759,3,Emotional Storyteller,ambience
JjNGocEyAfm1tsHChx0HuA,3.736842105263158,1.2841817655680772,19,602.2631578947369,0.2787365726593668,0.2001675171561196,3,Emotional Storyteller,ambience
KPdRfht_1xjlsazMI1TGqg,3.6666666666666665,1.441153384245784,27,594.4074074074074,0.2112071420333743,0.2209676119536885,1,Reactive Reviewer,
KbGGvIProd5PeTawJaLlDA,4.071428571428571,1.1768676313004736,42,841.1428571428571,0.1994912836046456,0.1698113070319988,3,Emotional Storyteller,ambience
KpacaqqLR5bU_AGTV0E0Xw,2.8846153846153846,1.3364706678987932,26,251.46153846153845,0.2442440180012295,0.3535754123546915,1,Reactive Reviewer,
KsStskr5Jak8bfMI-B5yDw,4.833333333333333,0.5144957554275266,18,197.0,0.4591186668270002,0.2728038349472334,0,Warm Optimist,
KtoFgPE-gKhBjXBcIqoDBg,4.419354838709677,0.9924445760641446,31,1232.6774193548388,0.2010735386718008,0.1104036295913042,4,Deep Experience Analyst,
KuHi7Nww0BtNN1wg_O7kKA,3.7058823529411766,1.1048023512348797,17,717.8823529411765,0.2600067949389469,0.1170244460615053,3,Emotional Storyteller,ambience
Kwria-iqY2uZ9RmYM05SwA,3.9375,1.2893796958227624,16,417.125,0.2619302948209198,0.2148765522290689,1,Reactive Reviewer,
KyDNjtPbdRA-JEcxM1G--g,4.1875,0.75,16,522.875,0.2077129134191223,0.1859495960477816,3,Emotional Storyteller,ambience
L5iTlyX6Me0r3MSKs-Mfdw,3.5789473684210527,1.923994383038816,19,283.3684210526316,0.2520416079564928,0.3152271463126631,1,Reactive Reviewer,
LBBDnlZzfaslPxlulJmjcw,4.133333333333334,1.3557637102737476,15,270.6,0.3543879244212577,0.275857517423334,1,Reactive Reviewer,
LV2aVDnPrl87Bfl8Mc4AtQ,3.411764705882353,0.7014118687516404,34,1361.4411764705883,0.1900169998585459,0.1096456899160396,4,Deep Experience Analyst,
M5QAuzQB9ee0ntf9RKkx7Q,4.682926829268292,0.5214894241614064,41,543.7560975609756,0.2364542659839991,0.1453225452580987,0,Warm Optimist,
M79rv2KKQA4cYEoTIBXvoQ,3.634146341463415,0.8293400255919042,41,884.9512195121952,0.1786452189878907,0.1141409431899003,3,Emotional Storyteller,ambience
MRFffcfww-fvhRX8zY3sew,4.241379310344827,0.9876079475824804,29,790.0689655172414,0.3267055349256992,0.1722379523162406,3,Emotional Storyteller,ambience
MbBhClrXyu8-Mk5wW5y8tg,3.375,1.1726039399558574,24,860.1666666666666,0.154415043717243,0.1599671897587052,3,Emotional Storyteller,ambience
Mg9mEuK7oSk6a6kCaAtRig,4.478260869565218,1.2745610730183763,23,354.0869565217391,0.3494614929389546,0.1756985907342546,0,Warm Optimist,
MoiL6eoTqhyU0zrgbw3qtA,4.7,0.5712405705774793,20,243.75,0.3794139743028136,0.2489749619155474,0,Warm Optimist,
NI4bTaEEmVwsBbFYfX_WGQ,3.8947368421052633,1.2864566686188534,19,441.6842105263158,0.237600663093369,0.2700973057044467,1,Reactive Reviewer,
NKeKoFBQfYUA0zNSZCrIzA,3.5365853658536586,1.3619390767506776,41,405.8292682926829,0.1153300615212636,0.265626336201113,2,Harsh Critic,service_quality
NN343yGRDdFkMK90maNq3g,3.4482758620689653,1.7026493409757402,29,423.3793103448276,0.2435541455020243,0.2255406065500164,1,Reactive Reviewer,
Nf3lx-t7Bb2aer_JTx05Ng,3.866666666666666,1.4074631010979934,15,446.8666666666667,0.3271632499628531,0.3507497375130678,1,Reactive Reviewer,
NhslY28yax0FFL04moJmXw,4.478260869565218,0.9472239447886796,23,512.0869565217391,0.2989672455083578,0.1337930104339638,0,Warm Optimist,
NuEST2287F_qyCQMhVQDtg,4.318181818181818,1.1291110551632086,22,300.6818181818182,0.3194122101293368,0.1623713521489568,0,Warm Optimist,
OGxTI5DMFWrPWp65_wHWGQ,3.733333333333333,1.334523278535216,15,532.6,0.2795192728851123,0.2440970444824608,1,Reactive Reviewer,
OH93UQIpOSHdYH86UEflhw,4.3125,0.8732124598286487,16,547.125,0.3149383833183947,0.2462910204725757,0,Warm Optimist,
OJi4cJOeT6NRbRjD4eajDQ,3.0,1.247219128924647,19,507.0,0.1638004835793148,0.2093624978123732,2,Harsh Critic,service_quality
OMApNiVHXVylNPvVQbWg6g,3.7142857142857135,1.224744871391589,49,1033.0816326530612,0.1886915031394864,0.1273203225413251,3,Emotional Storyteller,ambience
OlDJgnu-bzNPVAk7UYvWrA,4.625,0.6191391873668904,16,440.4375,0.289749971816378,0.1286820069128797,0,Warm Optimist,
Or1J9ym667HxQrkKJqn7hA,4.2631578947368425,0.8909214945945481,38,524.421052631579,0.3278667827886558,0.171547778860764,0,Warm Optimist,
OsGiWMCb3Q2OPva3-fTDGQ,3.736842105263158,1.1945294407402949,19,390.89473684210526,0.2616734928952974,0.1823702338546552,3,Emotional Storyteller,ambience
P69XM64rx7TXlkh_TQSy1w,4.533333333333333,0.7432233529572064,15,278.0,0.4083647385022385,0.2618403820087001,0,Warm Optimist,
PLIg3WrusNoU2mJ9JNjCHw,3.863636363636364,1.2834274997778985,22,993.318181818182,0.1485663869714552,0.1107101773651249,3,Emotional Storyteller,ambience
PQrxOTtaCOno4p3Nzz5xZQ,4.1875,1.2230426539304888,16,384.0,0.2372457522375285,0.2757524835499449,1,Reactive Reviewer,
PSQhXkKgYyIPitbEyTee-g,3.882352941176471,0.8444006618414981,34,256.2647058823529,0.27425982722263,0.1923110047117195,0,Warm Optimist,
Pd8fz73SG3few12bB6NypQ,3.631578947368421,1.01162829777814,19,370.9473684210527,0.2025471258760732,0.1446345210317665,3,Emotional Storyteller,ambience
Q0LFOm1i68HeBVc_Sv4_uQ,3.9444444444444446,0.802365782965103,18,695.3888888888889,0.259727783481829,0.1139132345516518,3,Emotional Storyteller,ambience
QLhKYnsmv07EwZ-JM5fl9A,3.419354838709677,1.1768373874750666,31,647.2258064516129,0.2554671436057825,0.1641421923886993,3,Emotional Storyteller,ambience
QM2u8M-hJi9-k-mOVKrEAw,3.375,1.7078251276599332,16,312.625,0.251879903295798,0.3196663207334125,1,Reactive Reviewer,
R086Vy0xE5_20lZjEH8Rsg,4.368421052631579,0.8950807732508138,19,388.89473684210526,0.4577648132516979,0.2340314017430086,0,Warm Optimist,
R113C1LhF5IJOpciabcwOg,3.9166666666666665,1.1000658741803746,24,1017.5416666666666,0.2183293217139652,0.1042278239824989,3,Emotional Storyteller,ambience
R7oqm48wW0h0n2veJOdJlw,3.62,1.104536101718726,50,884.94,0.1590652242577205,0.1164066357036322,3,Emotional Storyteller,ambience
Rc3nVXEoEGc8mjL3s5eYyQ,3.7222222222222223,1.8086574662067327,18,264.44444444444446,0.2813476502760357,0.4304994993971857,1,Reactive Reviewer,
RcZLSl1JYNHHkgp6CqsMMQ,4.533333333333333,0.5163977794943222,15,1400.8666666666666,0.2674698446797859,0.0767829734215162,4,Deep Experience Analyst,
RsQ9kJsX1K3wJX5YCSu8Pg,3.75,1.064581294844754,16,245.5,0.2662689976400914,0.1881979987871522,3,Emotional Storyteller,ambience
RscoPhnfz9HFXN7X8czFlg,4.666666666666667,0.7958224257542215,21,304.5238095238095,0.4020547598536729,0.1315661709457128,0,Warm Optimist,
S0HVwmbJlPxpoPesa1Dqnw,4.166666666666667,1.1504474832710558,18,816.2222222222222,0.2892428351959837,0.1783298571196599,3,Emotional Storyteller,ambience
SNnzPR74qPZ6vXlm5Z5kMQ,4.2727272727272725,1.162174406295953,22,377.54545454545456,0.3230109212476637,0.2533232608862522,1,Reactive Reviewer,
SeicsNm0uFSAxQ95Ngwceg,4.652173913043479,0.7751067757631795,23,337.39130434782606,0.3602512534114436,0.2282277568341582,0,Warm Optimist,
TXBlXlRepEljAkDpWjI8tg,3.696969696969697,1.2620630056788091,33,319.93939393939394,0.2902075323065582,0.3249600977742825,1,Reactive Reviewer,
U8RoyRIRrmsxHz-A0IBz3A,4.75,0.6831300510639733,16,207.0625,0.3756363815642787,0.1823070547996379,0,Warm Optimist,
UVxY0iyPaqY7s4BSFtt-xA,3.3703703703703702,0.6877023141843227,27,1499.074074074074,0.1640285536789082,0.0957104250894703,4,Deep Experience Analyst,
UqveHrPl5-WZBUQiRcim-Q,4.548387096774194,0.9946091251481444,31,254.96774193548387,0.369584819206651,0.1974073565397422,0,Warm Optimist,
UvSOYVwqwyzNr40AU1t6Yw,3.395348837209302,1.15757412359026,43,655.6046511627907,0.188802160591566,0.1851426255590663,3,Emotional Storyteller,ambience
VNfbfkpQQIqUYv5YpS-ffA,4.133333333333334,0.833809387832792,15,678.4666666666667,0.3016704156058994,0.1820824381346676,0,Warm Optimist,
VVUt9-XA_oY2nVNDMRCNRw,4.071428571428571,0.8665281761947345,42,1218.142857142857,0.1309326243394303,0.0863220774734149,4,Deep Experience Analyst,
VZkfSUttsSGggV0W2lsUVg,3.523809523809524,1.329553294469204,42,496.57142857142856,0.2208645763769902,0.1899840781069936,3,Emotional Storyteller,ambience
Vr5OEnbOht9LGVdVTzgekw,3.4545454545454546,1.5345938729769368,22,809.4090909090909,0.1632963384165967,0.1457572314884395,2,Harsh Critic,service_quality
WJnyWEe_YK7JO47fcovBVw,3.842105263157895,0.7647191129018727,19,745.421052631579,0.3261006207204243,0.1107531812630633,3,Emotional Storyteller,ambience
X1eug0jtqLeW3ZuTD6FA-Q,4.25,1.3416407864998738,16,234.4375,0.4053108276272339,0.2960527103449952,1,Reactive Reviewer,
XMQzB1pun4pcgrlP5wCj-w,4.666666666666667,0.4879500364742664,15,350.26666666666665,0.3759182261411428,0.1647946265093052,0,Warm Optimist,
XovVS25QvXlRrc9oOxt-KQ,4.066666666666666,0.5936168397046637,15,1156.6,0.2970443812519528,0.1050960366654498,3,Emotional Storyteller,ambience
Xqka4P-7nMUQRRaBWB0RLA,2.4705882352941178,1.4627733530362594,17,313.2352941176471,0.1190142234049796,0.2917057911225728,2,Harsh Critic,service_quality
XwAEnsBVxh5kHP63HWwZxA,3.7666666666666666,0.858359836662575,30,730.7,0.2365247310117039,0.151221771868688,3,Emotional Storyteller,ambience
Xw_yO8hIq1b23GCHk9lxow,3.085714285714286,1.4424535586657763,35,666.2571428571429,0.1695457561540608,0.2455582065371025,2,Harsh Critic,service_quality
Y-NI1hIn1AB4lP3bT-eSog,3.066666666666667,1.6242214252050853,15,929.0666666666668,0.1500105056554769,0.1175562438343222,2,Harsh Critic,service_quality
YQOoExS55tpy5dJeW79r6g,3.2857142857142856,1.1019463300386794,21,399.7142857142857,0.1577292109665381,0.2543054391134332,2,Harsh Critic,service_quality
YXayxgxuR-CBEWvNgLecog,3.911111111111111,0.9249624617007738,45,566.4666666666667,0.2615619255502611,0.1355521667586997,3,Emotional Storyteller,ambience
Z8Dv-N42EfoCkQ_MP6npmA,4.2631578947368425,0.8056815791722832,19,536.8947368421053,0.2785910041917659,0.1477872359905288,0,Warm Optimist,
Z91nGczF9M-Odi3Bv6XWvg,3.0526315789473686,1.6823820483841196,19,406.5263157894737,0.1989007936170174,0.1920047081568728,2,Harsh Critic,service_quality
Za3ZzbjPUBFovzm-OQ1acg,3.235294117647059,0.970142500145332,17,740.7647058823529,0.2547565487644294,0.1240380877207942,3,Emotional Storyteller,ambience
ZbSO0cWBjlqJDsfw3iDSug,3.636363636363636,1.556545206851544,44,340.22727272727275,0.2246613050561516,0.2073140872406635,1,Reactive Reviewer,
Zna994E0FpeKVhMEENtytg,3.5625,1.5903353943953669,16,213.125,0.3458075697450697,0.2782315948250417,1,Reactive Reviewer,
ZybKys6Kg37xX2LMfvcntg,3.333333333333333,1.6761634196950514,15,586.6666666666666,0.2525284065856982,0.231474318065269,1,Reactive Reviewer,
_3VRtuKXjUJByMWgLuwtNQ,2.771428571428572,1.456945117576586,35,276.8857142857143,0.1940078720882292,0.3086042178680515,2,Harsh Critic,service_quality
_C82sNHU4fOaZw6gULZ3Vg,4.333333333333333,0.816496580927726,15,780.8,0.3025645584233266,0.0914507013833367,3,Emotional Storyteller,ambience
_Rhoq_IK0YExhXOAJOfs-A,4.055555555555555,0.8726040960806521,18,914.5555555555557,0.2276401424450035,0.0791091083409906,3,Emotional Storyteller,ambience
_m0Sxb2_kUFtic4wGwIGzw,4.96,0.2,25,249.04,0.4859153333703334,0.1607517894164327,0,Warm Optimist,
_p7aWe_YiAZW2m6RnmAMVA,3.325,1.0714835150747413,40,2534.3,0.1214722247234214,0.0991033587202593,4,Deep Experience Analyst,
aXBhaplkbJnp7SVjE7Rzeg,4.62962962962963,0.4921028776234113,27,558.1111111111111,0.301960082617084,0.1180132636228901,0,Warm Optimist,
aiJG7jeyygfXg-oznRe5-w,4.083333333333333,0.9743076322798876,24,917.3333333333334,0.2240013951889609,0.1525275802225104,3,Emotional Storyteller,ambience
ayee68jM2pRkWuOmRISKag,4.733333333333333,0.5936168397046636,15,572.2666666666667,0.3484896659442467,0.1257070335401583,0,Warm Optimist,
bC3BA14cO5xVn4FifRFjdw,4.0,0.9999999999999996,15,940.8666666666668,0.2555359927921331,0.1101015049999395,3,Emotional Storyteller,ambience
bIsW255vsUMdZYk_IV7Xhw,3.4,0.99472291830968,20,892.7,0.1503849313233766,0.1015894865975826,3,Emotional Storyteller,ambience
bjDGX06VVzDG6GEKmNstYw,4.324324324324325,0.944400281603035,37,413.4324324324325,0.3117201157018527,0.207896322128603,0,Warm Optimist,
