user_id,avg_rating,rating_variance,review_count,avg_review_length,avg_sentiment,sentiment_variance,cluster,archetype
1SBtdOqtGIVKyXuRqMwOUQ,3.975609756097561,1.1934782125797012,41,568.6341463414634,0.27679907134307014,0.1421289757004347,3,Emotional Storyteller
1U-U6abdncybg6c2TRl0FQ,3.0526315789473686,1.5082618476808298,19,456.10526315789474,0.20470384878279616,0.16379747545466794,2,Harsh Critic
1Z2CVv2zDnb7Dg_j_S7rOg,3.6944444444444446,1.037013416208694,36,491.55555555555554,0.3002021334238201,0.1997567381928059,3,Emotional Storyteller
1js82HjEaZdqGhVAnMNXsw,3.5833333333333335,1.2128538629008951,24,264.8333333333333,0.22597650709629877,0.26636651127593464,1,Reactive Reviewer
1kdfj_PaRk8i870ghdIvXg,3.967741935483871,0.948116412252628,31,446.83870967741933,0.24404949349090715,0.22425966096925581,3,Emotional Storyteller
21u_7llMMrgnWD9nyWbgAA,3.0,1.751190071541826,31,379.5483870967742,0.19587307679918128,0.23467204540307973,2,Harsh Critic
27km-ZQwZMMq_Yooq3nSIw,3.5,1.5811388300841895,26,600.3461538461538,0.2220019514258555,0.23679968785072947,1,Reactive Reviewer
2xNYCJxZOrhVsrVMz8mlDQ,3.911764705882353,0.933148695768015,34,2181.4411764705883,0.22874663446842144,0.06627870727546638,4,Deep Experience Analyst
3GKk2POn0VFznH_KuRX8UA,1.5918367346938775,1.153226765553556,49,452.9387755102041,0.03471099614944815,0.2543176250147245,2,Harsh Critic
3kvIOBG06_rikfpk-EHIlQ,3.727272727272727,1.3516063875403324,22,1067.0,0.19039387543421427,0.1081523912600479,3,Emotional Storyteller
4B9kkFFDjgx7UbE82sQyng,3.9,1.0618786215460558,30,401.53333333333336,0.3732742081813138,0.2165267331223871,0,Warm Optimist
4Z2lfaP3d3oOKmEfmc9PCw,4.933333333333334,0.25819888974716115,15,828.2,0.31506136872190316,0.15408099845697207,0,Warm Optimist
4jQKzMT5Fpjs2bUhPjVwHw,3.3055555555555554,1.8795051695964238,36,529.1944444444445,0.20815730606234706,0.3399721697199209,1,Reactive Reviewer
4s3otbHHt1P7TGo0zcEUnw,3.7906976744186047,0.9400643223910573,43,897.3488372093024,0.1533871125881893,0.12989787233514824,3,Emotional Storyteller
4wRC2RIspOc_Oxr-sAo7SA,3.235294117647059,0.9701425001453319,17,450.70588235294116,0.1479493578317108,0.1468089091370818,3,Emotional Storyteller
4xfnYMwSHPoPcX_qUORIOg,3.892857142857143,0.9164862737363227,28,514.6071428571429,0.29430046012478656,0.15268081691928737,3,Emotional Storyteller
54-9e0S8JkMC4OZDPIdHgw,3.6538461538461537,1.2310095919141393,26,591.5384615384615,0.16288505663737463,0.14760268866936035,3,Emotional Storyteller
5Dx195Sp4xN8VqYOr7I62w,3.6,1.4040757000349273,15,753.4666666666667,0.268233575014783,0.2205130222476892,1,Reactive Reviewer
5iyWHRIE-WM2hqc0-lWlLQ,4.625,0.906962317387713,32,836.46875,0.28328144905488134,0.15169036268345434,3,Emotional Storyteller
5nbkwkrTYbQhubYahtFCxQ,4.315789473684211,0.47756693294091923,19,370.94736842105266,0.2975834709446082,0.11493665667524815,0,Warm Optimist
6-0FuiHh5SBgnbK_YduupQ,3.630434782608696,1.271197085028717,46,464.4782608695652,0.2289410254169571,0.19714346144786024,3,Emotional Storyteller
6C_38muP-rFWDZKRaxnUqQ,3.2666666666666666,1.4840144374549435,30,433.1,0.18013920311041756,0.2323139535886194,2,Harsh Critic
6doTbxezu523ukFdWYY--Q,3.0434782608695654,1.6645572949412983,23,742.5652173913044,0.12842119005046024,0.19137250790563737,2,Harsh Critic
847yXfT8yOfNg8e5KDNEbQ,3.4210526315789473,1.5024346712987118,19,431.5263157894737,0.14962640706202734,0.24360474628483272,2,Harsh Critic
8ib44rbZyBmLEUvQnUzb0w,3.3513513513513513,1.3787316275841723,37,376.2162162162162,0.3003136707011623,0.22771206118403184,1,Reactive Reviewer
8tOg0lw1iYxOGJ7lIPgu0A,4.647058823529412,0.701888209634219,17,317.05882352941177,0.38532151118022967,0.1897788802970575,0,Warm Optimist
9VdyNBdQbaZTrFDmD49e7A,3.736842105263158,1.0975784083941789,19,2119.3684210526317,0.18157731875541946,0.1172998091178361,4,Deep Experience Analyst
9VmRAGrRt_y-5XstJVJO7g,2.526315789473684,1.6454793645565071,19,308.10526315789474,0.06969943798891166,0.2540977515288909,2,Harsh Critic
9gSuVhKyOx3Qn4oI6EQMaA,3.48,0.8717797887081347,25,452.76,0.1717906199499649,0.21373887828506768,3,Emotional Storyteller
APNCUvK4nEEt3p9SYIp7Pw,4.27027027027027,0.9617301726185599,37,783.2432432432432,0.26642890448114526,0.1657376612739162,3,Emotional Storyteller
AX77orc7Yron8Kb8xTZLmQ,3.926829268292683,1.0097089655549025,41,959.6341463414634,0.28338924719008823,0.13180804019502743,3,Emotional Storyteller
Af1Z4hO-Jif083b5V-SJFA,4.3478260869565215,0.6472807211834836,23,417.5652173913044,0.3453241142915056,0.16826794096227946,0,Warm Optimist
B3o-d34B7mFEzbc8pWWW5Q,3.1458333333333335,1.3206958728838685,48,258.4583333333333,0.13067401639959988,0.2757541884912288,2,Harsh Critic
Bezh6tDmCrL0-SnsV6CneA,4.0,0.6172133998483676,22,1221.1818181818182,0.18939213445458777,0.10535969982754582,4,Deep Experience Analyst
C5SZP7PSXx86tRe5bXulsw,4.266666666666667,0.8837151016885366,15,467.3333333333333,0.23348409555032362,0.14553565652016145,3,Emotional Storyteller
CC2A0iPGQlRAC9iig5D6Pw,2.88,1.2013880860626733,25,188.32,0.20865810485810485,0.2722459199643214,2,Harsh Critic
CDh82JL-0-pZ_MedykEV_A,4.481481481481482,1.2206672314879636,27,250.44444444444446,0.30505929225646483,0.2144236364601666,0,Warm Optimist
CONgXa5bkxl2wHzw1WEE4A,3.896551724137931,0.939027901084296,29,257.17241379310343,0.26895435321963534,0.22990363747185252,1,Reactive Reviewer
CrGpKBx77VoAr4SbSQf9Lw,3.526315789473684,1.3067525929498998,19,412.5263157894737,0.22797278866357815,0.21573372597402796,1,Reactive Reviewer
CsBCxUumiMviu7uhRD5wRg,3.5,0.5163977794943222,16,333.75,0.28867729926323676,0.1694582253200044,0,Warm Optimist
D1PjyzlSaA3tXRrADZCi_g,4.478260869565218,0.8458220969937152,23,412.7826086956522,0.3186092332502023,0.10687041557655927,0,Warm Optimist
DOBkkhx_iS0gWh0glk9pqw,3.3181818181818183,1.0861186305619106,22,642.9090909090909,0.1928608636640127,0.20318844841362346,2,Harsh Critic
Do8oscF3LjCl-_pXrmgLXA,4.041666666666667,0.954584665735822,24,2228.4166666666665,0.1787265499035473,0.06689599130587828,4,Deep Experience Analyst
DukuST_MiL27GGUvWaYQGg,3.2195121951219514,1.6957622935121424,41,493.2682926829268,0.2261046493378258,0.2339434617926147,2,Harsh Critic
Dv7W4E4utoNL6hAAY-1WeA,3.235294117647059,0.7524469885568253,17,1085.6470588235295,0.17361556419042024,0.12600628725790083,3,Emotional Storyteller
E1ea7f0Tnekn0F3nZJUoEQ,3.8947368421052633,1.4867838833500564,19,395.2631578947368,0.26246937259141684,0.22847387005242387,1,Reactive Reviewer
E8UzMISZM1sq4EHQHn3g3Q,4.705882352941177,0.9851843661437778,17,345.11764705882354,0.29405513326069593,0.156002051061313,0,Warm Optimist
E92DTiwPDQFkn5Fkpg72gg,3.375,1.5438048235879214,16,447.9375,0.11373584922022423,0.2833409429288861,2,Harsh Critic
EKp_KaxLz7kUJ0xba5Wvjg,4.708333333333333,0.5819385554072728,48,383.2291666666667,0.3140777359957851,0.14208210133359,0,Warm Optimist
Eb8p_6274pnNXqG8I65tmA,3.466666666666667,1.1254628677422753,15,262.8666666666667,0.27614229347041847,0.20827117749251653,1,Reactive Reviewer
ElN0bVArCpXS0jvvqMc5vQ,3.44,1.5297058540778354,25,1106.04,0.12351961164048493,0.15430557681071091,2,Harsh Critic
F3m5hN8ph9Yti9kU_YCc5A,3.8666666666666667,0.833809387832792,15,891.8666666666667,0.2064379235658477,0.14639003531136027,3,Emotional Storyteller
FAglQiRDGCRaVsuMkwifQQ,3.7777777777777777,0.8473185457363234,27,1577.5185185185185,0.19737554207227315,0.11140261632692042,4,Deep Experience Analyst
FDNFzcsE2WI3Qd2UEjGp6A,4.435897435897436,0.7878976621655148,39,544.1538461538462,0.20283963674487732,0.12385353053493948,3,Emotional Storyteller
FGxqIgtWft0oatKbuvvKnw,4.777777777777778,0.9428090415820634,18,238.05555555555554,0.3566125624632569,0.28754300994212195,0,Warm Optimist
FTaNwFkvoHOX8DkGya7NKQ,4.875,0.5000000000000001,16,367.1875,0.3287138042802105,0.23886136200174513,0,Warm Optimist
FnQvnUkRopiaz9lcmz0Jew,4.0,1.3627702877384937,15,362.93333333333334,0.20443276601044458,0.25128437260938025,1,Reactive Reviewer
GMXl9-YviSIFq7VS-NmSOw,4.066666666666666,0.9611501047232549,15,729.8666666666667,0.3398418524038595,0.16902939575945317,0,Warm Optimist
Gcxm0XlnMIW0sUwiYgo4dA,4.3125,0.704154339142587,16,288.3125,0.36256048524757406,0.14466392920802032,0,Warm Optimist
GdFOEbcrJcoV11nP4ObzKg,4.545454545454546,0.8004327833694974,22,442.72727272727275,0.34638782768837917,0.21121461398864175,0,Warm Optimist
Gy1UDGNUZLuZJAVBArjWnw,4.0,1.1952286093343936,15,892.4,0.18665913169904125,0.13057002296910875,3,Emotional Storyteller
H70qlEfrariOPsMeFo5-pA,2.85,1.7554426642213128,20,574.5,0.12222830618761842,0.2879183952717932,2,Harsh Critic
HNyPFluvz2o7BGq0_LvWwQ,4.678571428571429,0.6118321864193027,28,679.3928571428571,0.35489795812228564,0.14769879307451736,0,Warm Optimist
Hq_iRg_7i-nl_LFuGrv6Kg,4.0,0.7947194142390261,20,1266.3,0.18214729776548713,0.11287406152673242,4,Deep Experience Analyst
HuEYEdWM1qMMyNHSTju5jw,2.7058823529411766,1.2631659571466125,17,1066.4705882352941,0.15201451194672702,0.1590579944702725,2,Harsh Critic
HuKGO4F8u0mZKtHZK8N9IQ,4.0588235294117645,1.0880365478290537,17,449.29411764705884,0.3718126827404051,0.15671894341043366,0,Warm Optimist
HvHR1rLqRvEzXYoyY6cxsg,4.527777777777778,0.8446845940894527,36,722.8055555555555,0.3139159362468884,0.15491824259746273,0,Warm Optimist
HvtXvzLjiwNrW1q38EW0UQ,3.813953488372093,1.6367187551621218,43,270.4418604651163,0.21947863437075527,0.31317035763268,1,Reactive Reviewer
I3ywvvRizXINMzOXdYaozw,3.2666666666666666,0.9611501047232547,15,504.6,0.1586355867565018,0.2020860506478937,2,Harsh Critic
I6x-ZBHeCNlMnmtfUVf5lg,5.0,0.0,24,176.20833333333334,0.510412037037037,0.15866782949670194,0,Warm Optimist
IaygbbuFy-GI4-JBHr56Lw,3.923076923076923,0.8448941672459066,26,951.8076923076923,0.18659899894311283,0.11958202130213137,3,Emotional Storyteller
IguBQce2WAOMtIK2cvn5Xw,4.387096774193548,1.115867953802143,31,363.51612903225805,0.3435425247355691,0.19743271281901745,0,Warm Optimist
Ih30H32YlBC1u5O6i6ub1Q,3.5652173913043477,1.7274807447031526,23,292.04347826086956,0.2867303485815714,0.3332835437477378,1,Reactive Reviewer
Ihc0M84Aruh1me8sbz-LvA,4.8,0.560611910581388,15,451.0,0.2798410919554302,0.12480430646912229,0,Warm Optimist
IpeSqOxiKCzXyApQmPJTIQ,3.9318181818181817,1.283123501328587,44,606.9090909090909,0.26175101050414734,0.20541042603732956,3,Emotional Storyteller
Iy7gBdaaM291508wqoqzVw,3.951219512195122,0.8352011587694048,41,683.6585365853658,0.24137071140940203,0.14948529159035795,3,Emotional Storyteller
IyLBcbpdOP-MjBeDSzdjEw,3.0425531914893615,1.3824591637731878,47,522.5106382978723,0.16111780889507135,0.15925334744652378,2,Harsh Critic
JG7K63TT0sEHWrDNzVo8Cg,3.466666666666667,1.4074631010979937,15,851.2666666666667,0.202065247357861,0.11433095170307599,3,Emotional Storyteller
JjNGocEyAfm1tsHChx0HuA,3.736842105263158,1.2841817655680772,19,602.2631578947369,0.2787365726593668,0.2001675171561196,3,Emotional Storyteller
KPdRfht_1xjlsazMI1TGqg,3.6666666666666665,1.441153384245784,27,594.4074074074074,0.2112071420333743,0.22096761195368858,1,Reactive Reviewer
KbGGvIProd5PeTawJaLlDA,4.071428571428571,1.1768676313004736,42,841.1428571428571,0.19949128360464563,0.16981130703199881,3,Emotional Storyteller
KpacaqqLR5bU_AGTV0E0Xw,2.8846153846153846,1.3364706678987932,26,251.46153846153845,0.24424401800122952,0.35357541235469153,1,Reactive Reviewer
KsStskr5Jak8bfMI-B5yDw,4.833333333333333,0.5144957554275266,18,197.0,0.4591186668270002,0.2728038349472334,0,Warm Optimist
KtoFgPE-gKhBjXBcIqoDBg,4.419354838709677,0.9924445760641446,31,1232.6774193548388,0.2010735386718008,0.1104036295913042,4,Deep Experience Analyst
KuHi7Nww0BtNN1wg_O7kKA,3.7058823529411766,1.1048023512348795,17,717.8823529411765,0.2600067949389469,0.11702444606150539,3,Emotional Storyteller
Kwria-iqY2uZ9RmYM05SwA,3.9375,1.2893796958227624,16,417.125,0.26193029482091984,0.21487655222906893,1,Reactive Reviewer
KyDNjtPbdRA-JEcxM1G--g,4.1875,0.75,16,522.875,0.2077129134191223,0.18594959604778163,3,Emotional Storyteller
L5iTlyX6Me0r3MSKs-Mfdw,3.5789473684210527,1.9239943830388158,19,283.36842105263156,0.25204160795649283,0.3152271463126631,1,Reactive Reviewer
LBBDnlZzfaslPxlulJmjcw,4.133333333333334,1.3557637102737476,15,270.6,0.35438792442125777,0.27585751742333403,1,Reactive Reviewer
LV2aVDnPrl87Bfl8Mc4AtQ,3.411764705882353,0.7014118687516404,34,1361.4411764705883,0.19001699985854595,0.1096456899160396,4,Deep Experience Analyst
M5QAuzQB9ee0ntf9RKkx7Q,4.682926829268292,0.5214894241614064,41,543.7560975609756,0.23645426598399913,0.14532254525809873,0,Warm Optimist
M79rv2KKQA4cYEoTIBXvoQ,3.6341463414634148,0.8293400255919042,41,884.9512195121952,0.17864521898789076,0.1141409431899003,3,Emotional Storyteller
MRFffcfww-fvhRX8zY3sew,4.241379310344827,0.9876079475824803,29,790.0689655172414,0.3267055349256992,0.1722379523162406,3,Emotional Storyteller
MbBhClrXyu8-Mk5wW5y8tg,3.375,1.1726039399558574,24,860.1666666666666,0.154415043717243,0.15996718975870522,3,Emotional Storyteller
Mg9mEuK7oSk6a6kCaAtRig,4.478260869565218,1.2745610730183765,23,354.0869565217391,0.3494614929389546,0.17569859073425467,0,Warm Optimist
MoiL6eoTqhyU0zrgbw3qtA,4.7,0.5712405705774793,20,243.75,0.3794139743028136,0.24897496191554744,0,Warm Optimist
NI4bTaEEmVwsBbFYfX_WGQ,3.8947368421052633,1.2864566686188534,19,441.6842105263158,0.23760066309336905,0.2700973057044467,1,Reactive Reviewer
NKeKoFBQfYUA0zNSZCrIzA,3.5365853658536586,1.3619390767506776,41,405.8292682926829,0.11533006152126363,0.26562633620111303,2,Harsh Critic
NN343yGRDdFkMK90maNq3g,3.4482758620689653,1.7026493409757402,29,423.37931034482756,0.24355414550202437,0.2255406065500164,1,Reactive Reviewer
Nf3lx-t7Bb2aer_JTx05Ng,3.8666666666666667,1.4074631010979934,15,446.8666666666667,0.3271632499628531,0.35074973751306787,1,Reactive Reviewer
NhslY28yax0FFL04moJmXw,4.478260869565218,0.9472239447886796,23,512.0869565217391,0.29896724550835785,0.13379301043396385,0,Warm Optimist
NuEST2287F_qyCQMhVQDtg,4.318181818181818,1.1291110551632086,22,300.6818181818182,0.3194122101293368,0.16237135214895682,0,Warm Optimist
OGxTI5DMFWrPWp65_wHWGQ,3.7333333333333334,1.334523278535216,15,532.6,0.27951927288511236,0.24409704448246086,1,Reactive Reviewer
OH93UQIpOSHdYH86UEflhw,4.3125,0.8732124598286487,16,547.125,0.3149383833183947,0.24629102047257573,0,Warm Optimist
OJi4cJOeT6NRbRjD4eajDQ,3.0,1.247219128924647,19,507.0,0.16380048357931484,0.20936249781237326,2,Harsh Critic
OMApNiVHXVylNPvVQbWg6g,3.7142857142857144,1.224744871391589,49,1033.0816326530612,0.1886915031394864,0.1273203225413251,3,Emotional Storyteller
OlDJgnu-bzNPVAk7UYvWrA,4.625,0.6191391873668904,16,440.4375,0.28974997181637807,0.12868200691287973,0,Warm Optimist
Or1J9ym667HxQrkKJqn7hA,4.2631578947368425,0.8909214945945481,38,524.421052631579,0.32786678278865583,0.17154777886076406,0,Warm Optimist
OsGiWMCb3Q2OPva3-fTDGQ,3.736842105263158,1.1945294407402949,19,390.89473684210526,0.2616734928952974,0.1823702338546552,3,Emotional Storyteller
P69XM64rx7TXlkh_TQSy1w,4.533333333333333,0.7432233529572064,15,278.0,0.40836473850223853,0.2618403820087001,0,Warm Optimist
PLIg3WrusNoU2mJ9JNjCHw,3.8636363636363638,1.2834274997778983,22,993.3181818181819,0.14856638697145524,0.11071017736512499,3,Emotional Storyteller
PQrxOTtaCOno4p3Nzz5xZQ,4.1875,1.2230426539304888,16,384.0,0.23724575223752856,0.2757524835499449,1,Reactive Reviewer
PSQhXkKgYyIPitbEyTee-g,3.8823529411764706,0.8444006618414981,34,256.2647058823529,0.27425982722263004,0.19231100471171958,0,Warm Optimist
Pd8fz73SG3few12bB6NypQ,3.6315789473684212,1.01162829777814,19,370.94736842105266,0.20254712587607324,0.14463452103176652,3,Emotional Storyteller
Q0LFOm1i68HeBVc_Sv4_uQ,3.9444444444444446,0.802365782965103,18,695.3888888888889,0.25972778348182907,0.11391323455165182,3,Emotional Storyteller
QLhKYnsmv07EwZ-JM5fl9A,3.4193548387096775,1.1768373874750666,31,647.2258064516129,0.2554671436057825,0.16414219238869934,3,Emotional Storyteller
QM2u8M-hJi9-k-mOVKrEAw,3.375,1.7078251276599332,16,312.625,0.251879903295798,0.31966632073341256,1,Reactive Reviewer
R086Vy0xE5_20lZjEH8Rsg,4.368421052631579,0.8950807732508138,19,388.89473684210526,0.45776481325169793,0.2340314017430086,0,Warm Optimist
R113C1LhF5IJOpciabcwOg,3.9166666666666665,1.1000658741803746,24,1017.5416666666666,0.21832932171396527,0.10422782398249893,3,Emotional Storyteller
R7oqm48wW0h0n2veJOdJlw,3.62,1.104536101718726,50,884.94,0.1590652242577205,0.1164066357036322,3,Emotional Storyteller
Rc3nVXEoEGc8mjL3s5eYyQ,3.7222222222222223,1.8086574662067332,18,264.44444444444446,0.2813476502760357,0.4304994993971857,1,Reactive Reviewer
RcZLSl1JYNHHkgp6CqsMMQ,4.533333333333333,0.5163977794943222,15,1400.8666666666666,0.2674698446797859,0.07678297342151624,4,Deep Experience Analyst
RsQ9kJsX1K3wJX5YCSu8Pg,3.75,1.064581294844754,16,245.5,0.2662689976400914,0.1881979987871522,3,Emotional Storyteller
RscoPhnfz9HFXN7X8czFlg,4.666666666666667,0.7958224257542215,21,304.5238095238095,0.4020547598536729,0.13156617094571288,0,Warm Optimist
S0HVwmbJlPxpoPesa1Dqnw,4.166666666666667,1.1504474832710558,18,816.2222222222222,0.2892428351959837,0.17832985711965993,3,Emotional Storyteller
SNnzPR74qPZ6vXlm5Z5kMQ,4.2727272727272725,1.162174406295953,22,377.54545454545456,0.3230109212476637,0.2533232608862522,1,Reactive Reviewer
SeicsNm0uFSAxQ95Ngwceg,4.6521739130434785,0.7751067757631795,23,337.39130434782606,0.3602512534114436,0.2282277568341582,0,Warm Optimist
TXBlXlRepEljAkDpWjI8tg,3.696969696969697,1.2620630056788091,33,319.93939393939394,0.29020753230655827,0.3249600977742825,1,Reactive Reviewer
U8RoyRIRrmsxHz-A0IBz3A,4.75,0.6831300510639733,16,207.0625,0.3756363815642787,0.18230705479963796,0,Warm Optimist
UVxY0iyPaqY7s4BSFtt-xA,3.3703703703703702,0.6877023141843227,27,1499.0740740740741,0.16402855367890828,0.09571042508947032,4,Deep Experience Analyst
UqveHrPl5-WZBUQiRcim-Q,4.548387096774194,0.9946091251481444,31,254.96774193548387,0.369584819206651,0.1974073565397422,0,Warm Optimist
UvSOYVwqwyzNr40AU1t6Yw,3.395348837209302,1.15757412359026,43,655.6046511627907,0.18880216059156607,0.18514262555906635,3,Emotional Storyteller
VNfbfkpQQIqUYv5YpS-ffA,4.133333333333334,0.833809387832792,15,678.4666666666667,0.30167041560589947,0.1820824381346676,0,Warm Optimist
VVUt9-XA_oY2nVNDMRCNRw,4.071428571428571,0.8665281761947345,42,1218.142857142857,0.13093262433943037,0.08632207747341493,4,Deep Experience Analyst
VZkfSUttsSGggV0W2lsUVg,3.5238095238095237,1.3295532944692041,42,496.57142857142856,0.22086457637699022,0.1899840781069936,3,Emotional Storyteller
Vr5OEnbOht9LGVdVTzgekw,3.4545454545454546,1.5345938729769368,22,809.4090909090909,0.16329633841659677,0.14575723148843955,2,Harsh Critic
WJnyWEe_YK7JO47fcovBVw,3.8421052631578947,0.7647191129018727,19,745.421052631579,0.3261006207204243,0.1107531812630633,3,Emotional Storyteller
X1eug0jtqLeW3ZuTD6FA-Q,4.25,1.3416407864998738,16,234.4375,0.4053108276272339,0.29605271034499525,1,Reactive Reviewer
XMQzB1pun4pcgrlP5wCj-w,4.666666666666667,0.48795003647426644,15,350.26666666666665,0.3759182261411428,0.16479462650930524,0,Warm Optimist
XovVS25QvXlRrc9oOxt-KQ,4.066666666666666,0.5936168397046637,15,1156.6,0.29704438125195287,0.10509603666544981,3,Emotional Storyteller
Xqka4P-7nMUQRRaBWB0RLA,2.4705882352941178,1.4627733530362594,17,313.2352941176471,0.11901422340497969,0.29170579112257283,2,Harsh Critic
XwAEnsBVxh5kHP63HWwZxA,3.7666666666666666,0.858359836662575,30,730.7,0.2365247310117039,0.151221771868688,3,Emotional Storyteller
Xw_yO8hIq1b23GCHk9lxow,3.085714285714286,1.4424535586657763,35,666.2571428571429,0.16954575615406087,0.24555820653710256,2,Harsh Critic
Y-NI1hIn1AB4lP3bT-eSog,3.066666666666667,1.6242214252050853,15,929.0666666666667,0.15001050565547694,0.11755624383432225,2,Harsh Critic
YQOoExS55tpy5dJeW79r6g,3.2857142857142856,1.1019463300386794,21,399.7142857142857,0.15772921096653816,0.25430543911343323,2,Harsh Critic
YXayxgxuR-CBEWvNgLecog,3.911111111111111,0.9249624617007738,45,566.4666666666667,0.26156192555026114,0.13555216675869977,3,Emotional Storyteller
Z8Dv-N42EfoCkQ_MP6npmA,4.2631578947368425,0.8056815791722832,19,536.8947368421053,0.27859100419176597,0.14778723599052881,0,Warm Optimist
Z91nGczF9M-Odi3Bv6XWvg,3.0526315789473686,1.6823820483841196,19,406.5263157894737,0.19890079361701749,0.19200470815687287,2,Harsh Critic
Za3ZzbjPUBFovzm-OQ1acg,3.235294117647059,0.9701425001453319,17,740.7647058823529,0.25475654876442944,0.12403808772079428,3,Emotional Storyteller
ZbSO0cWBjlqJDsfw3iDSug,3.6363636363636362,1.556545206851544,44,340.22727272727275,0.22466130505615164,0.20731408724066352,1,Reactive Reviewer
Zna994E0FpeKVhMEENtytg,3.5625,1.5903353943953669,16,213.125,0.3458075697450697,0.2782315948250417,1,Reactive Reviewer
ZybKys6Kg37xX2LMfvcntg,3.3333333333333335,1.6761634196950514,15,586.6666666666666,0.25252840658569825,0.23147431806526908,1,Reactive Reviewer
_3VRtuKXjUJByMWgLuwtNQ,2.7714285714285714,1.456945117576586,35,276.8857142857143,0.19400787208822923,0.30860421786805153,2,Harsh Critic
_C82sNHU4fOaZw6gULZ3Vg,4.333333333333333,0.816496580927726,15,780.8,0.30256455842332663,0.09145070138333672,3,Emotional Storyteller
_Rhoq_IK0YExhXOAJOfs-A,4.055555555555555,0.8726040960806521,18,914.5555555555555,0.22764014244500355,0.07910910834099068,3,Emotional Storyteller
_m0Sxb2_kUFtic4wGwIGzw,4.96,0.2,25,249.04,0.4859153333703334,0.16075178941643276,0,Warm Optimist
_p7aWe_YiAZW2m6RnmAMVA,3.325,1.0714835150747413,40,2534.3,0.12147222472342148,0.09910335872025934,4,Deep Experience Analyst
aXBhaplkbJnp7SVjE7Rzeg,4.62962962962963,0.49210287762341137,27,558.1111111111111,0.30196008261708407,0.11801326362289016,0,Warm Optimist
aiJG7jeyygfXg-oznRe5-w,4.083333333333333,0.9743076322798876,24,917.3333333333334,0.22400139518896098,0.1525275802225104,3,Emotional Storyteller
ayee68jM2pRkWuOmRISKag,4.733333333333333,0.5936168397046636,15,572.2666666666667,0.34848966594424674,0.12570703354015836,0,Warm Optimist
bC3BA14cO5xVn4FifRFjdw,4.0,0.9999999999999997,15,940.8666666666667,0.2555359927921331,0.1101015049999395,3,Emotional Storyteller
bIsW255vsUMdZYk_IV7Xhw,3.4,0.9947229183096801,20,892.7,0.15038493132337666,0.1015894865975826,3,Emotional Storyteller
bjDGX06VVzDG6GEKmNstYw,4.324324324324325,0.944400281603035,37,413.43243243243245,0.3117201157018527,0.20789632212860304,0,Warm Optimist
bnEioqv9m6p-pJGOG4_ujA,4.6,0.5982430416161186,20,385.5,0.3947361881072359,0.1419246002956955,0,Warm Optimist
brwx3_ZbrER7fFHWWKutmQ,3.5625,1.3149778198382918,16,180.5,0.22677889384920635,0.22658937708462143,1,Reactive Reviewer
cKWBI9GFrjHMJhcZ2ptb0g,4.166666666666667,1.6179144164088315,18,249.66666666666666,0.3364897032966618,0.22763401390805912,1,Reactive Reviewer
cMSZp7Go1bPKEQMYqStaXA,4.0,0.9636241116594315,29,341.9310344827586,0.2852458700303528,0.17282259309210374,0,Warm Optimist
cb5omh0nibWUYN2rws5rdg,1.85,1.1821033884786183,20,529.45,-0.07184144341196956,0.20256669155313753,2,Harsh Critic
chq7UyerSDImd48KUj7j3A,4.809523809523809,0.5117663157191593,21,398.0952380952381,0.2891818557656005,0.21458206343980116,0,Warm Optimist
